transaction_id,building_id,lease_id,transaction_date,type,amount,status,created_at
3356,13,180.0,2024-08-03,Rent,1271.15,Paid,2024-08-03
3357,13,180.0,2024-09-02,Rent,1271.15,Paid,2024-09-02
3358,13,180.0,2024-10-02,Rent,1271.15,Paid,2024-10-02
3359,13,180.0,2024-11-01,Rent,1271.15,Paid,2024-11-01
3360,13,180.0,2024-12-01,Rent,1271.15,Paid,2024-12-01
3361,13,180.0,2024-12-31,Rent,1271.15,Paid,2024-12-31
3362,3,181.0,2024-05-07,Rent,897.49,Paid,2024-05-07
3363,3,181.0,2024-06-06,Rent,897.49,Paid,2024-06-06
3364,3,181.0,2024-07-06,Rent,897.49,Paid,2024-07-06
3365,3,181.0,2024-08-05,Rent,897.49,Paid,2024-08-05
3366,3,182.0,2022-10-11,Rent,812.83,Paid,2022-10-11
3367,3,182.0,2022-11-10,Rent,812.83,Paid,2022-11-10
3368,3,182.0,2022-12-10,Rent,812.83,Paid,2022-12-10
3369,3,182.0,2023-01-09,Rent,812.83,Paid,2023-01-09
3370,3,182.0,2023-02-08,Rent,812.83,Paid,2023-02-08
3371,3,182.0,2023-03-10,Rent,812.83,Paid,2023-03-10
3372,10,183.0,2024-09-11,Rent,1154.42,Paid,2024-09-11
3373,10,183.0,2024-10-11,Rent,1154.42,Paid,2024-10-11
3374,10,183.0,2024-11-10,Rent,1154.42,Paid,2024-11-10
3375,10,183.0,2024-12-10,Rent,1154.42,Paid,2024-12-10
3376,17,184.0,2024-11-22,Rent,1030.31,Paid,2024-11-22
3377,17,184.0,2024-12-22,Rent,1030.31,Paid,2024-12-22
3378,17,185.0,2022-06-21,Rent,842.27,Paid,2022-06-21
3379,17,185.0,2022-07-21,Rent,842.27,Paid,2022-07-21
3380,17,185.0,2022-08-20,Rent,842.27,Paid,2022-08-20
3381,17,185.0,2022-09-19,Rent,842.27,Paid,2022-09-19
3382,17,186.0,2024-07-09,Rent,922.75,Paid,2024-07-09
3383,17,186.0,2024-08-08,Rent,922.75,Paid,2024-08-08
3384,17,186.0,2024-09-07,Rent,922.75,Paid,2024-09-07
3385,17,186.0,2024-10-07,Rent,922.75,Paid,2024-10-07
3386,17,186.0,2024-11-06,Rent,922.75,Paid,2024-11-06
3387,17,186.0,2024-12-06,Rent,922.75,Paid,2024-12-06
3388,15,187.0,2022-07-07,Rent,544.5,Paid,2022-07-07
3389,15,187.0,2022-08-06,Rent,544.5,Paid,2022-08-06
3390,15,187.0,2022-09-05,Rent,544.5,Paid,2022-09-05
3391,15,187.0,2022-10-05,Rent,544.5,Paid,2022-10-05
3392,15,187.0,2022-11-04,Rent,544.5,Pending,2022-11-04
3393,4,188.0,2022-02-24,Rent,1025.11,Paid,2022-02-24
3394,4,188.0,2022-03-26,Rent,1025.11,Paid,2022-03-26
3395,4,188.0,2022-04-25,Rent,1025.11,Paid,2022-04-25
3396,4,188.0,2022-05-25,Rent,1025.11,Paid,2022-05-25
3397,4,188.0,2022-06-24,Rent,1025.11,Paid,2022-06-24
3398,4,188.0,2022-07-24,Rent,1025.11,Paid,2022-07-24
3399,4,188.0,2022-08-23,Rent,1025.11,Paid,2022-08-23
3400,4,188.0,2022-09-22,Rent,1025.11,Paid,2022-09-22
3401,4,188.0,2022-10-22,Rent,1025.11,Paid,2022-10-22
3402,4,189.0,2024-03-22,Rent,1054.84,Paid,2024-03-22
3403,4,189.0,2024-04-21,Rent,1054.84,Paid,2024-04-21
3404,4,189.0,2024-05-21,Rent,1054.84,Pending,2024-05-21
3405,4,189.0,2024-06-20,Rent,1054.84,Paid,2024-06-20
3406,4,189.0,2024-07-20,Rent,1054.84,Paid,2024-07-20
3407,4,189.0,2024-08-19,Rent,1054.84,Paid,2024-08-19
3408,4,189.0,2024-09-18,Rent,1054.84,Paid,2024-09-18
3409,4,189.0,2024-10-18,Rent,1054.84,Paid,2024-10-18
3410,4,189.0,2024-11-17,Rent,1054.84,Paid,2024-11-17
3411,4,189.0,2024-12-17,Rent,1054.84,Pending,2024-12-17
3412,2,190.0,2024-03-01,Rent,1026.8,Paid,2024-03-01
3413,2,190.0,2024-03-31,Rent,1026.8,Paid,2024-03-31
3414,2,190.0,2024-04-30,Rent,1026.8,Paid,2024-04-30
3415,2,191.0,2023-04-05,Rent,1063.35,Paid,2023-04-05
3416,2,191.0,2023-05-05,Rent,1063.35,Paid,2023-05-05
3417,15,192.0,2023-11-18,Rent,995.44,Paid,2023-11-18
3418,15,192.0,2023-12-18,Rent,995.44,Paid,2023-12-18
3419,15,192.0,2024-01-17,Rent,995.44,Paid,2024-01-17
3420,15,192.0,2024-02-16,Rent,995.44,Paid,2024-02-16
3421,15,193.0,2022-03-20,Rent,1061.83,Paid,2022-03-20
3422,15,193.0,2022-04-19,Rent,1061.83,Paid,2022-04-19
3423,15,193.0,2022-05-19,Rent,1061.83,Paid,2022-05-19
3424,15,193.0,2022-06-18,Rent,1061.83,Paid,2022-06-18
3425,15,193.0,2022-07-18,Rent,1061.83,Paid,2022-07-18
3426,15,193.0,2022-08-17,Rent,1061.83,Paid,2022-08-17
3427,5,194.0,2022-10-12,Rent,577.35,Paid,2022-10-12
3428,5,194.0,2022-11-11,Rent,577.35,Paid,2022-11-11
3429,5,194.0,2022-12-11,Rent,577.35,Paid,2022-12-11
3430,5,194.0,2023-01-10,Rent,577.35,Paid,2023-01-10
3431,5,194.0,2023-02-09,Rent,577.35,Paid,2023-02-09
3432,5,194.0,2023-03-11,Rent,577.35,Paid,2023-03-11
3433,5,194.0,2023-04-10,Rent,577.35,Paid,2023-04-10
3434,5,194.0,2023-05-10,Rent,577.35,Paid,2023-05-10
3435,5,194.0,2023-06-09,Rent,577.35,Paid,2023-06-09
3436,5,194.0,2023-07-09,Rent,577.35,Paid,2023-07-09
3437,5,195.0,2022-01-11,Rent,579.72,Paid,2022-01-11
3438,5,195.0,2022-02-10,Rent,579.72,Paid,2022-02-10
3439,5,195.0,2022-03-12,Rent,579.72,Paid,2022-03-12
3440,19,196.0,2023-03-18,Rent,521.32,Paid,2023-03-18
3441,19,196.0,2023-04-17,Rent,521.32,Paid,2023-04-17
3442,19,196.0,2023-05-17,Rent,521.32,Paid,2023-05-17
3443,19,196.0,2023-06-16,Rent,521.32,Paid,2023-06-16
3444,19,197.0,2024-05-16,Rent,1115.75,Paid,2024-05-16
3445,19,197.0,2024-06-15,Rent,1115.75,Paid,2024-06-15
3446,19,197.0,2024-07-15,Rent,1115.75,Paid,2024-07-15
3447,19,198.0,2023-08-14,Rent,1118.9,Paid,2023-08-14
3448,19,198.0,2023-09-13,Rent,1118.9,Paid,2023-09-13
3449,19,198.0,2023-10-13,Rent,1118.9,Pending,2023-10-13
3450,19,198.0,2023-11-12,Rent,1118.9,Paid,2023-11-12
3451,19,198.0,2023-12-12,Rent,1118.9,Paid,2023-12-12
3452,19,198.0,2024-01-11,Rent,1118.9,Paid,2024-01-11
3453,19,199.0,2022-09-07,Rent,1166.19,Paid,2022-09-07
3454,19,199.0,2022-10-07,Rent,1166.19,Paid,2022-10-07
3455,11,200.0,2024-07-25,Rent,896.1,Paid,2024-07-25
3456,11,200.0,2024-08-24,Rent,896.1,Paid,2024-08-24
3457,11,200.0,2024-09-23,Rent,896.1,Pending,2024-09-23
3458,11,201.0,2022-02-03,Rent,1560.82,Paid,2022-02-03
3459,11,201.0,2022-03-05,Rent,1560.82,Paid,2022-03-05
3460,11,201.0,2022-04-04,Rent,1560.82,Paid,2022-04-04
3461,11,201.0,2022-05-04,Rent,1560.82,Paid,2022-05-04
3462,11,201.0,2022-06-03,Rent,1560.82,Paid,2022-06-03
3463,11,201.0,2022-07-03,Rent,1560.82,Paid,2022-07-03
3464,11,201.0,2022-08-02,Rent,1560.82,Paid,2022-08-02
3465,11,201.0,2022-09-01,Rent,1560.82,Paid,2022-09-01
3466,11,201.0,2022-10-01,Rent,1560.82,Paid,2022-10-01
3467,11,201.0,2022-10-31,Rent,1560.82,Paid,2022-10-31
3468,11,201.0,2022-11-30,Rent,1560.82,Paid,2022-11-30
3469,11,201.0,2022-12-30,Rent,1560.82,Paid,2022-12-30
3470,14,202.0,2023-05-11,Rent,757.83,Paid,2023-05-11
3471,14,202.0,2023-06-10,Rent,757.83,Paid,2023-06-10
3472,14,202.0,2023-07-10,Rent,757.83,Paid,2023-07-10
3473,14,202.0,2023-08-09,Rent,757.83,Paid,2023-08-09
3474,14,203.0,2024-05-29,Rent,716.48,Paid,2024-05-29
3475,14,203.0,2024-06-28,Rent,716.48,Paid,2024-06-28
3476,14,204.0,2023-12-24,Rent,675.39,Paid,2023-12-24
3477,14,204.0,2024-01-23,Rent,675.39,Paid,2024-01-23
3478,14,204.0,2024-02-22,Rent,675.39,Paid,2024-02-22
3479,14,204.0,2024-03-23,Rent,675.39,Paid,2024-03-23
3480,14,204.0,2024-04-22,Rent,675.39,Paid,2024-04-22
3481,14,204.0,2024-05-22,Rent,675.39,Pending,2024-05-22
3482,4,1.0,2023-11-23,Deposit_In,3186.26,Paid,2023-11-23
3483,3,2.0,2024-11-20,Deposit_Out,805.03,Paid,2024-10-21
3484,14,3.0,2022-12-02,Deposit_In,1326.78,Paid,2022-12-02
3485,14,4.0,2025-01-27,Deposit_Out,1175.435,Paid,2024-12-28
3486,9,5.0,2023-04-21,Deposit_In,3157.42,Paid,2023-04-21
3487,8,6.0,2023-10-27,Deposit_In,1213.72,Paid,2023-10-27
3488,11,7.0,2023-08-08,Deposit_Out,1275.6599999999999,Paid,2023-07-09
3489,14,8.0,2022-11-08,Deposit_In,1383.58,Paid,2022-11-08
3490,17,9.0,2024-01-05,Deposit_Out,2302.287,Paid,2023-12-06
3491,8,10.0,2024-07-19,Deposit_Out,1044.3349999999998,Paid,2024-06-19
3492,17,11.0,2023-01-15,Deposit_In,1075.46,Paid,2023-01-15
3493,1,12.0,2023-12-15,Deposit_In,1772.34,Paid,2023-12-15
3494,8,13.0,2023-08-25,Deposit_In,1236.92,Paid,2023-08-25
3495,20,14.0,2023-11-02,Deposit_In,999.5,Paid,2023-11-02
3496,19,15.0,2023-09-23,Deposit_In,1848.74,Paid,2023-09-23
3497,8,16.0,2022-02-03,Deposit_In,3094.72,Paid,2022-02-03
3498,8,17.0,2024-12-07,Deposit_Out,3098.3489999999997,Paid,2024-11-07
3499,19,18.0,2024-10-04,Deposit_Out,2399.377,Paid,2024-09-04
3500,1,19.0,2023-12-04,Deposit_In,1908.52,Paid,2023-12-04
3501,15,20.0,2023-10-23,Deposit_In,1954.92,Paid,2023-10-23
3502,15,21.0,2024-12-20,Deposit_Out,945.3639999999999,Paid,2024-11-20
3503,19,22.0,2024-09-12,Deposit_Out,909.3019999999999,Paid,2024-08-13
3504,19,23.0,2023-11-10,Deposit_In,1958.34,Paid,2023-11-10
3505,4,24.0,2023-10-17,Deposit_In,2600.7,Paid,2023-10-17
3506,11,25.0,2024-02-27,Deposit_Out,1696.168,Paid,2024-01-28
3507,15,26.0,2025-01-06,Deposit_Out,2612.918,Paid,2024-12-07
3508,2,27.0,2024-10-29,Deposit_Out,1491.937,Paid,2024-09-29
3509,20,28.0,2023-08-24,Deposit_In,2695.08,Paid,2023-08-24
3510,4,29.0,2024-06-01,Deposit_Out,2727.431,Paid,2024-05-02
3511,7,30.0,2023-11-12,Deposit_Out,2274.9649999999997,Paid,2023-10-13
3512,6,31.0,2024-12-17,Deposit_Out,1173.174,Paid,2024-11-17
3513,17,32.0,2023-11-17,Deposit_Out,1046.33,Paid,2023-10-18
3514,11,33.0,2023-07-10,Deposit_Out,2613.317,Paid,2023-06-10
3515,13,34.0,2024-10-01,Deposit_Out,1269.124,Paid,2024-09-01
3516,7,35.0,2024-01-13,Deposit_Out,1767.2849999999999,Paid,2023-12-14
3517,10,36.0,2023-12-21,Deposit_Out,3126.1649999999995,Paid,2023-11-21
3518,15,37.0,2023-03-08,Deposit_In,2113.98,Paid,2023-03-08
3519,3,38.0,2024-08-05,Deposit_Out,1826.2229999999997,Paid,2024-07-06
3520,11,39.0,2023-01-06,Deposit_In,1497.04,Paid,2023-01-06
3521,12,40.0,2024-08-26,Deposit_Out,2424.21,Paid,2024-07-27
3522,1,41.0,2022-08-15,Deposit_In,1106.86,Paid,2022-08-15
3523,14,42.0,2023-11-06,Deposit_In,1669.34,Paid,2023-11-06
3524,14,43.0,2023-04-15,Deposit_In,3170.48,Paid,2023-04-15
3525,11,44.0,2024-08-05,Deposit_Out,977.132,Paid,2024-07-06
3526,6,45.0,2023-03-13,Deposit_In,907.3,Paid,2023-03-13
3527,17,46.0,2023-05-18,Deposit_In,1261.46,Paid,2023-05-18
3528,18,47.0,2023-07-07,Deposit_Out,2791.043,Paid,2023-06-07
3529,14,48.0,2023-09-15,Deposit_In,1133.1,Paid,2023-09-15
3530,5,49.0,2024-03-16,Deposit_Out,1041.523,Paid,2024-02-15
3531,6,50.0,2023-10-11,Deposit_In,1039.54,Paid,2023-10-11
3532,8,51.0,2023-12-31,Deposit_In,2935.58,Paid,2023-12-31
3533,7,52.0,2023-09-04,Deposit_In,3438.1,Paid,2023-09-04
3534,1,53.0,2023-04-10,Deposit_In,1862.84,Paid,2023-04-10
3535,12,54.0,2024-07-25,Deposit_Out,1246.552,Paid,2024-06-25
3536,20,55.0,2022-04-28,Deposit_In,1168.02,Paid,2022-04-28
3537,10,56.0,2023-07-19,Deposit_In,3082.56,Paid,2023-07-19
3538,6,57.0,2024-12-26,Deposit_Out,1077.737,Paid,2024-11-26
3539,13,58.0,2022-12-14,Deposit_In,1243.3,Paid,2022-12-14
3540,5,59.0,2024-07-06,Deposit_Out,1202.472,Paid,2024-06-06
3541,2,60.0,2023-03-14,Deposit_In,2188.46,Paid,2023-03-14
3542,18,61.0,2024-11-05,Deposit_Out,2255.281,Paid,2024-10-06
3543,2,62.0,2023-12-05,Deposit_In,2422.18,Paid,2023-12-05
3544,5,63.0,2023-07-30,Deposit_Out,1777.849,Paid,2023-06-30
3545,4,64.0,2024-07-24,Deposit_Out,1651.252,Paid,2024-06-24
3546,16,65.0,2024-06-28,Deposit_Out,1437.1789999999999,Paid,2024-05-29
3547,12,66.0,2024-11-22,Deposit_Out,2973.766,Paid,2024-10-23
3548,17,67.0,2023-07-30,Deposit_In,2287.96,Paid,2023-07-30
3549,13,68.0,2024-07-29,Deposit_Out,2865.561,Paid,2024-06-29
3550,1,69.0,2023-11-13,Deposit_In,2017.34,Paid,2023-11-13
3551,12,70.0,2024-01-12,Deposit_Out,2632.83,Paid,2023-12-13
3552,4,71.0,2024-12-10,Deposit_Out,2572.22,Paid,2024-11-10
3553,6,72.0,2023-08-15,Deposit_In,1115.88,Paid,2023-08-15
3554,1,73.0,2022-06-08,Deposit_In,1153.18,Paid,2022-06-08
3555,13,74.0,2024-01-05,Deposit_Out,2805.008,Paid,2023-12-06
3556,5,75.0,2023-07-24,Deposit_In,3164.38,Paid,2023-07-24
3557,9,76.0,2022-10-13,Deposit_In,1657.12,Paid,2022-10-13
3558,6,77.0,2023-03-16,Deposit_In,1993.72,Paid,2023-03-16
3559,16,78.0,2023-09-29,Deposit_In,2517.66,Paid,2023-09-29
3560,16,79.0,2023-10-21,Deposit_In,1892.42,Paid,2023-10-21
3561,15,80.0,2023-09-16,Deposit_In,2903.16,Paid,2023-09-16
3562,2,81.0,2023-11-29,Deposit_Out,2921.383,Paid,2023-10-30
3563,7,82.0,2022-10-07,Deposit_In,2719.62,Paid,2022-10-07
3564,6,83.0,2024-11-24,Deposit_Out,1665.426,Paid,2024-10-25
3565,17,84.0,2023-08-10,Deposit_Out,1008.349,Paid,2023-07-11
3566,10,85.0,2023-08-03,Deposit_In,1744.04,Paid,2023-08-03
3567,12,86.0,2023-09-04,Deposit_Out,2671.8179999999998,Paid,2023-08-05
3568,18,87.0,2024-12-10,Deposit_Out,1713.99,Paid,2024-11-10
3569,7,88.0,2023-06-28,Deposit_In,1785.12,Paid,2023-06-28
3570,18,89.0,2023-03-06,Deposit_In,1319.04,Paid,2023-03-06
3571,20,90.0,2024-07-23,Deposit_Out,2809.454,Paid,2024-06-23
3572,15,91.0,2022-11-29,Deposit_In,1188.1,Paid,2022-11-29
3573,5,92.0,2023-06-19,Deposit_Out,1807.527,Paid,2023-05-20
3574,7,93.0,2022-06-11,Deposit_In,3492.64,Paid,2022-06-11
3575,17,94.0,2023-11-22,Deposit_In,3169.92,Paid,2023-11-22
3576,18,95.0,2023-03-30,Deposit_In,1081.68,Paid,2023-03-30
3577,8,96.0,2023-05-13,Deposit_In,2753.82,Paid,2023-05-13
3578,18,97.0,2025-01-03,Deposit_Out,2488.772,Paid,2024-12-04
3579,18,98.0,2024-11-01,Deposit_Out,2677.556,Paid,2024-10-02
3580,12,99.0,2024-08-06,Deposit_Out,2495.7639999999997,Paid,2024-07-07
3581,1,100.0,2023-11-26,Deposit_In,3304.6,Paid,2023-11-26
3582,10,101.0,2023-05-14,Deposit_In,2836.84,Paid,2023-05-14
3583,12,102.0,2024-01-27,Deposit_Out,1237.6219999999998,Paid,2023-12-28
3584,16,103.0,2023-02-09,Deposit_In,2609.58,Paid,2023-02-09
3585,20,104.0,2023-09-04,Deposit_Out,2183.689,Paid,2023-08-05
3586,17,105.0,2024-01-22,Deposit_Out,1829.624,Paid,2023-12-23
3587,7,106.0,2024-08-10,Deposit_Out,2992.861,Paid,2024-07-11
3588,4,107.0,2023-06-09,Deposit_Out,2465.345,Paid,2023-05-10
3589,20,108.0,2024-10-11,Deposit_Out,2012.5749999999998,Paid,2024-09-11
3590,9,109.0,2023-01-25,Deposit_In,3059.4,Paid,2023-01-25
3591,8,110.0,2022-08-24,Deposit_In,1686.74,Paid,2022-08-24
3592,4,111.0,2023-11-16,Deposit_In,2962.86,Paid,2023-11-16
3593,20,112.0,2024-04-24,Deposit_Out,2122.832,Paid,2024-03-25
3594,9,113.0,2024-06-03,Deposit_Out,1834.754,Paid,2024-05-04
3595,6,114.0,2022-11-17,Deposit_In,1252.22,Paid,2022-11-17
3596,16,115.0,2023-08-11,Deposit_In,1932.42,Paid,2023-08-11
3597,9,116.0,2023-10-18,Deposit_In,1894.76,Paid,2023-10-18
3598,2,117.0,2024-07-15,Deposit_Out,1667.098,Paid,2024-06-15
3599,3,118.0,2024-06-21,Deposit_Out,1003.2379999999999,Paid,2024-05-22
3600,3,119.0,2023-04-17,Deposit_In,1139.78,Paid,2023-04-17
3601,16,120.0,2024-07-21,Deposit_Out,2044.818,Paid,2024-06-21
3602,18,121.0,2024-12-26,Deposit_Out,1671.5819999999999,Paid,2024-11-26
3603,10,122.0,2023-02-15,Deposit_In,1365.44,Paid,2023-02-15
3604,9,123.0,2025-01-22,Deposit_Out,1288.542,Paid,2024-12-23
3605,6,124.0,2024-08-26,Deposit_Out,2356.779,Paid,2024-07-27
3606,18,125.0,2023-10-08,Deposit_Out,2434.5649999999996,Paid,2023-09-08
3607,4,126.0,2023-10-11,Deposit_In,1560.76,Paid,2023-10-11
3608,3,127.0,2025-01-20,Deposit_Out,1337.657,Paid,2024-12-21
3609,13,128.0,2025-01-16,Deposit_Out,1355.213,Paid,2024-12-17
3610,11,129.0,2023-10-23,Deposit_In,3171.28,Paid,2023-10-23
3611,11,130.0,2023-10-12,Deposit_Out,1231.675,Paid,2023-09-12
3612,9,131.0,2024-02-14,Deposit_Out,2345.8160000000003,Paid,2024-01-15
3613,2,132.0,2022-06-06,Deposit_In,1141.66,Paid,2022-06-06
3614,10,133.0,2022-07-01,Deposit_In,2179.36,Paid,2022-07-01
3615,2,134.0,2023-04-21,Deposit_In,915.06,Paid,2023-04-21
3616,1,135.0,2023-08-17,Deposit_In,1687.54,Paid,2023-08-17
3617,9,136.0,2023-08-02,Deposit_In,1246.46,Paid,2023-08-02
3618,5,137.0,2023-10-02,Deposit_In,2299.64,Paid,2023-10-02
3619,13,138.0,2024-05-22,Deposit_Out,1505.2369999999999,Paid,2024-04-22
3620,16,139.0,2024-08-02,Deposit_Out,2776.793,Paid,2024-07-03
3621,19,140.0,2023-10-09,Deposit_In,1020.54,Paid,2023-10-09
3622,13,141.0,2024-11-23,Deposit_Out,1403.587,Paid,2024-10-24
3623,3,142.0,2024-09-16,Deposit_Out,3050.8489999999997,Paid,2024-08-17
3624,7,143.0,2023-04-18,Deposit_In,1566.26,Paid,2023-04-18
3625,9,144.0,2024-04-10,Deposit_Out,889.1049999999999,Paid,2024-03-11
3626,7,145.0,2022-03-20,Deposit_In,1618.12,Paid,2022-03-20
3627,2,146.0,2023-09-22,Deposit_In,2155.84,Paid,2023-09-22
3628,20,147.0,2023-01-29,Deposit_In,1846.4,Paid,2023-01-29
3629,16,148.0,2024-10-01,Deposit_Out,2165.962,Paid,2024-09-01
3630,14,149.0,2023-08-09,Deposit_In,1281.0,Paid,2023-08-09
3631,10,150.0,2022-11-26,Deposit_In,1635.86,Paid,2022-11-26
3632,20,151.0,2024-11-28,Deposit_Out,2795.147,Paid,2024-10-29
3633,16,152.0,2024-08-19,Deposit_Out,2281.9379999999996,Paid,2024-07-20
3634,19,153.0,2024-09-24,Deposit_Out,2218.9339999999997,Paid,2024-08-25
3635,3,154.0,2022-09-24,Deposit_Out,1742.5659999999998,Paid,2022-08-25
3636,3,155.0,2025-01-30,Deposit_Out,1742.5659999999998,Paid,2024-12-31
3637,3,156.0,2023-07-26,Deposit_Out,1742.5659999999998,Paid,2023-06-26
3638,12,157.0,2024-11-28,Deposit_Out,1910.222,Paid,2024-10-29
3639,12,158.0,2024-11-24,Deposit_Out,1910.222,Paid,2024-10-25
3640,10,159.0,2024-02-18,Deposit_Out,1774.828,Paid,2024-01-19
3641,8,160.0,2024-09-23,Deposit_Out,2574.4809999999998,Paid,2024-08-24
3642,8,161.0,2023-06-22,Deposit_Out,2574.4809999999998,Paid,2023-05-23
3643,14,162.0,2023-06-13,Deposit_Out,1688.2069999999999,Paid,2023-05-14
3644,3,163.0,2024-07-17,Deposit_Out,1177.411,Paid,2024-06-17
3645,3,164.0,2023-01-27,Deposit_Out,1177.411,Paid,2022-12-28
3646,5,165.0,2024-03-08,Deposit_Out,1332.356,Paid,2024-02-07
3647,5,166.0,2023-08-05,Deposit_Out,1332.356,Paid,2023-07-06
3648,5,167.0,2025-01-30,Deposit_Out,1332.356,Paid,2024-12-31
3649,12,168.0,2024-08-18,Deposit_Out,3582.013,Paid,2024-07-19
3650,12,169.0,2023-11-04,Deposit_Out,3582.013,Paid,2023-10-05
3651,5,170.0,2023-08-17,Deposit_Out,3147.274,Paid,2023-07-18
3652,5,171.0,2023-01-05,Deposit_Out,3147.274,Paid,2022-12-06
3653,1,172.0,2022-11-06,Deposit_Out,2425.806,Paid,2022-10-07
3654,13,173.0,2024-06-28,Deposit_Out,2156.196,Paid,2024-05-29
3655,13,174.0,2024-01-20,Deposit_Out,2156.196,Paid,2023-12-21
3656,13,175.0,2024-09-05,Deposit_Out,2156.196,Paid,2024-08-06
3657,15,176.0,2024-02-13,Deposit_Out,2304.8329999999996,Paid,2024-01-14
3658,15,177.0,2024-05-22,Deposit_Out,2304.8329999999996,Paid,2024-04-22
3659,19,178.0,2023-12-09,Deposit_Out,1682.051,Paid,2023-11-09
3660,13,179.0,2025-01-10,Deposit_Out,2486.91,Paid,2024-12-11
3661,13,180.0,2025-01-30,Deposit_Out,2486.91,Paid,2024-12-31
3662,3,181.0,2024-09-26,Deposit_Out,1636.831,Paid,2024-08-27
3663,3,182.0,2023-04-17,Deposit_Out,1636.831,Paid,2023-03-18
3664,10,183.0,2025-01-30,Deposit_Out,2136.797,Paid,2024-12-31
3665,17,184.0,2025-01-30,Deposit_Out,1825.9759999999999,Paid,2024-12-31
3666,17,185.0,2022-11-10,Deposit_Out,1825.9759999999999,Paid,2022-10-11
3667,17,186.0,2025-01-30,Deposit_Out,1825.9759999999999,Paid,2024-12-31
3668,15,187.0,2022-12-27,Deposit_Out,1005.537,Paid,2022-11-27
3669,4,188.0,2022-11-23,Deposit_Out,1967.6779999999997,Paid,2022-10-24
3670,4,189.0,2025-01-30,Deposit_Out,1967.6779999999997,Paid,2024-12-31
3671,2,190.0,2024-06-10,Deposit_Out,2011.6629999999998,Paid,2024-05-11
3672,2,191.0,2023-06-18,Deposit_Out,2011.6629999999998,Paid,2023-05-19
3673,15,192.0,2024-03-31,Deposit_Out,1906.175,Paid,2024-03-01
3674,15,193.0,2022-10-12,Deposit_Out,1906.175,Paid,2022-09-12
3675,5,194.0,2023-08-08,Deposit_Out,1083.19,Paid,2023-07-09
3676,5,195.0,2022-04-21,Deposit_Out,1083.19,Paid,2022-03-22
3677,19,196.0,2023-08-01,Deposit_Out,1011.3319999999999,Paid,2023-07-02
3678,19,197.0,2024-09-09,Deposit_Out,2172.897,Paid,2024-08-10
3679,19,198.0,2024-02-11,Deposit_Out,2172.897,Paid,2024-01-12
3680,19,199.0,2022-11-30,Deposit_Out,2172.897,Paid,2022-10-31
3681,11,200.0,2024-10-25,Deposit_Out,1739.203,Paid,2024-09-25
3682,11,201.0,2023-02-21,Deposit_Out,2923.207,Paid,2023-01-22
3683,14,202.0,2023-09-21,Deposit_Out,1304.502,Paid,2023-08-22
3684,14,203.0,2024-07-28,Deposit_Out,1304.502,Paid,2024-06-28
3685,14,204.0,2024-06-24,Deposit_Out,1304.502,Paid,2024-05-25
3686,1,,2022-01-01,Utility,620.12,Paid,2022-01-01
3687,1,,2022-01-01,Tax,1877.58,Paid,2022-01-01
3688,1,,2022-01-31,Utility,296.19,Paid,2022-01-31
3689,1,,2022-01-31,Tax,1697.57,Paid,2022-01-31
3690,1,,2022-03-02,Utility,312.92,Paid,2022-03-02
3691,1,,2022-04-01,Utility,464.85,Paid,2022-04-01
3692,1,,2022-05-01,Utility,501.84,Paid,2022-05-01
3693,1,,2022-05-31,Utility,667.64,Paid,2022-05-31
3694,1,,2022-06-30,Utility,532.69,Paid,2022-06-30
3695,1,,2022-07-30,Utility,478.09,Paid,2022-07-30
3696,1,,2022-08-29,Utility,582.94,Paid,2022-08-29
3697,1,,2022-09-28,Utility,278.89,Paid,2022-09-28
3698,1,,2022-10-28,Utility,523.56,Paid,2022-10-28
3699,1,,2022-11-27,Utility,577.09,Paid,2022-11-27
3700,1,,2022-12-27,Utility,352.14,Paid,2022-12-27
3701,1,,2023-01-26,Utility,614.38,Paid,2023-01-26
3702,1,,2023-01-26,Tax,2101.55,Paid,2023-01-26
3703,1,,2023-02-25,Utility,458.47,Paid,2023-02-25
3704,1,,2023-03-27,Utility,563.28,Paid,2023-03-27
3705,1,,2023-04-26,Utility,727.07,Paid,2023-04-26
3706,1,,2023-05-26,Utility,518.19,Paid,2023-05-26
3707,1,,2023-06-25,Utility,524.82,Paid,2023-06-25
3708,1,,2023-07-25,Utility,454.06,Paid,2023-07-25
3709,1,,2023-08-24,Utility,415.02,Paid,2023-08-24
3710,1,,2023-09-23,Utility,583.03,Paid,2023-09-23
3711,1,,2023-10-23,Utility,414.39,Paid,2023-10-23
3712,1,,2023-11-22,Utility,507.16,Paid,2023-11-22
3713,1,,2023-12-22,Utility,452.23,Paid,2023-12-22
3714,1,,2024-01-21,Utility,547.9,Paid,2024-01-21
3715,1,,2024-01-21,Tax,2100.1,Paid,2024-01-21
3716,1,,2024-02-20,Utility,603.75,Paid,2024-02-20
3717,1,,2024-03-21,Utility,449.0,Paid,2024-03-21
3718,1,,2024-04-20,Utility,473.01,Paid,2024-04-20
3719,1,,2024-05-20,Utility,402.12,Paid,2024-05-20
3720,1,,2024-06-19,Utility,455.57,Paid,2024-06-19
3721,1,,2024-07-19,Utility,537.73,Paid,2024-07-19
3722,1,,2024-08-18,Utility,575.7,Paid,2024-08-18
3723,1,,2024-09-17,Utility,407.78,Paid,2024-09-17
3724,1,,2024-10-17,Utility,586.96,Paid,2024-10-17
